,Unnamed: 0,time,timer_time,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
10,54.5,54.5,54.5,372.0154545454546,382.13818181818175,176.27272727272728,123.4,63.28181818181818,6.921818181818183,0.1429411890074342,0.1398593506262527,50.899119136363666,-3.395897490909091,12.0,66.13999999999999,66.36022304551803,0.4136363636363636,366.0492729770995,7.062345832832616,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.070909090909091,7.062345832832616,17.727185609759992,17.67794756353867,0.07545454545454504,0.07524608578213267
11,59.5,59.5,59.5,410.05000000000007,420.4158333333333,182.98333333333332,129.24166666666667,64.58333333333333,7.026666666666671,0.14121701207635412,0.13816140140559086,50.8993329916667,-3.395860575,12.0,66.19749999999999,66.3368711250582,0.47666666666666674,404.0231654840737,7.153411232320819,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.163333333333335,7.153411232320819,18.13047102955,18.073903298397532,0.06833333333333372,0.06785831088634021
12,64.5,64.5,64.5,448.56846153846163,459.26999999999987,188.51538461538462,132.6153846153846,66.17692307692307,7.124615384615388,0.13956450137505302,0.1366159273819886,50.899541607692335,-3.3959080923076925,11.984615384615385,66.31307692307692,66.35475448764679,0.49307692307692313,442.47705475980996,7.242700670550784,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.253076923076923,7.242700670550784,18.536228741097695,18.477149915329704,0.06461538461538444,0.06436155519199228
13,69.5,69.5,69.5,487.63928571428573,498.71499999999986,194.8,137.36428571428573,67.63571428571429,7.225000000000003,0.1380569453952797,0.13511156359196377,50.89975057857145,-3.396020278571428,11.914285714285715,66.455,66.4172489827688,0.5435714285714286,481.4783291198728,7.332254000477954,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.3428571428571425,7.332254000477954,18.957249864252855,18.896765464221524,0.058571428571427275,0.05911231208322403
14,74.5,74.5,74.5,527.0206666666667,538.5993333333331,200.36666666666667,141.51333333333332,68.7,7.286666666666665,0.1370228389187587,0.13402045509740282,50.89996182000002,-3.3961798266666663,11.853333333333333,66.65466666666664,66.52642163122937,0.5946666666666667,520.7866058016069,7.384589937357243,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.396000000000001,7.384589937357243,19.183170344447998,19.118400788433654,0.05466666666666697,0.05442938314935721
15,79.5,79.5,79.5,566.5350000000002,578.7399999999999,203.40625,145.44375,69.625,7.335624999999995,0.1361720548059751,0.13310987495228438,50.90017400000002,-3.396376824999998,11.8,66.90562499999999,66.67912511798721,0.6468750000000003,560.2257007166386,7.426327646038932,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.438750000000001,7.426327646038932,19.360447872273742,19.290310161549602,0.05125000000000028,0.05095418665441116
16,84.5,84.5,84.5,606.1941176470589,619.0711764705882,205.71764705882353,148.09411764705882,70.54705882352941,7.385882352941172,0.13529923974874172,0.13226467678119122,50.900387147058844,-3.396605064705881,11.75294117647059,67.1835294117647,66.87636823248891,0.6723529411764709,599.8080719171586,7.471408378200123,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.484117647058825,7.471408378200123,19.55930168192647,19.487633929186387,0.05,0.04887466626561464
17,89.5,89.5,89.5,646.1105555555557,659.6716666666665,207.12777777777777,149.33333333333334,71.47777777777777,7.4472222222222175,0.13432638394168064,0.1314024595034592,50.90060160000003,-3.396861205555555,11.71111111111111,67.47555555555556,67.11024383247609,0.6666666666666671,639.6489553566889,7.527256443466529,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.54,7.527256443466529,19.823255353843333,19.751348384709253,0.046666666666665906,0.04615909640021224
18,94.5,94.5,94.5,686.3552631578948,700.5031578947368,206.42631578947368,146.47894736842105,72.49473684210527,7.513684210526311,0.13310339033149182,0.1304228245882636,50.900816878947396,-3.3971430473684205,11.673684210526316,67.72157894736843,67.36091011633557,0.5710526315789477,679.8153275768863,7.600675447750584,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.6136842105263165,7.600675447750584,20.202324547263164,20.128299816671724,0.051578947368420815,0.051283649678200496
19,99.5,99.5,99.5,727.293,741.9104999999998,210.495,148.16,73.32,7.615499999999995,0.1318121735764154,0.12921526140104225,50.90103522500003,-3.3974513249999996,11.64,67.8995,67.59346138471234,0.5580000000000004,720.6726676791603,7.690806946693378,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.704000000000001,7.690806946693378,20.691062122005004,20.615543672417846,0.044500000000000456,0.04449224391493772
20,104.5,104.5,104.5,768.5361904761905,783.7057142857142,213.22857142857143,151.37142857142857,73.65238095238095,7.660476190476185,0.1311458850521985,0.12849300185292126,50.90125320000003,-3.39778039047619,11.561904761904762,68.11238095238096,67.80068518974137,0.5947619047619053,761.8332896437395,7.725523512008305,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.73904761904762,7.725523512008305,20.85077638081429,20.7733195320215,0.03999999999999935,0.03982945195957113
21,109.5,109.5,109.5,809.8377272727275,825.6704545454544,215.42727272727274,156.4227272727273,73.88636363636364,7.694090909090905,0.13068521032342198,0.12770152254063147,50.90146623636366,-3.398128054545455,11.49090909090909,68.36500000000001,67.9973989127883,0.6850000000000004,803.0503091467551,7.753202997096193,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.767272727272728,7.753202997096193,20.97478649046,20.89437945741604,0.03636363636363636,0.0361481302475671
22,114.5,114.5,114.5,850.9756521739133,867.9456521739129,219.7478260869565,165.54782608695652,73.70869565217392,7.689999999999996,0.1313044560854618,0.1274028379893409,50.90167638260871,-3.3984868304347833,11.42608695652174,68.7426086956522,68.22915295725332,0.8891304347826091,844.1024185762476,7.733562029501003,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.747391304347826,7.733562029501003,20.849996474555212,20.77125514160136,0.02826086956521739,0.028573738669412863
23,119.5,119.5,119.5,890.9995833333337,909.4083333333332,212.75833333333333,162.85833333333332,71.15833333333333,7.557499999999995,0.13432185882965814,0.12984680498092543,50.90188282083334,-3.398839795833333,11.366666666666667,69.20166666666667,68.53651351951831,1.0020833333333337,884.0454225713453,7.55984691648929,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.572916666666667,7.55984691648929,20.198315409978743,20.122576734381052,0.009999999999999431,0.010392349045476597
24,124.5,124.5,124.5,929.4496000000003,949.2711999999997,212.292,162.456,70.584,7.4507999999999965,0.13596393870042606,0.13147250672546928,50.902078068,-3.399150208,11.312,69.65920000000001,68.91470459164078,1.014,922.4189342709092,7.493746091306725,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.507200000000001,7.493746091306725,19.885920149145594,19.8096821755794,0.029600000000000362,0.029561454360449716
25,129.5,129.5,129.5,967.7742307692309,988.9211538461536,210.61923076923077,160.34615384615384,70.8576923076923,7.464615384615381,0.13545927343048034,0.1311896570945819,50.90226526538463,-3.399398307692308,11.261538461538462,70.0919230769231,69.33652116441887,0.9634615384615385,960.6645402972999,7.51631611156405,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.530000000000001,7.51631611156405,19.974003573048453,19.896655202442822,0.0330769230769236,0.03303267471103481
26,134.5,134.5,134.5,1006.6200000000001,1028.8514814814812,207.01481481481483,156.16666666666666,71.27777777777777,7.54296296296296,0.1341505471056253,0.13029832397020846,50.90244445185186,-3.399581255555555,11.214814814814815,70.42296296296298,69.74810759680003,0.7848148148148149,999.4274461004743,7.609336349282322,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.623703703703704,7.609336349282322,20.50528776063777,20.42279032703717,0.040740740740740744,0.04074369546988321
27,139.5,139.5,139.5,1046.449285714286,1069.5139285714283,209.70357142857142,157.04285714285714,71.73571428571428,7.650357142857141,0.13290679387333884,0.12918472907434583,50.90261847500001,-3.399699246428571,11.17142857142857,70.63214285714288,70.0950415420756,0.7460714285714285,1039.170993587865,7.703844094534982,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.71857142857143,7.703844094534982,21.048437931722145,20.962927284392887,0.0335714285714289,0.03330789079639089
28,144.5,144.5,144.5,1086.5458620689658,1110.6582758620684,214.08620689655172,164.2206896551724,71.73103448275862,7.6596551724137925,0.13309225752702902,0.1285593445532183,50.90278403448277,-3.399766986206896,11.13103448275862,70.89103448275866,70.37404455897844,0.9437931034482756,1079.1794240553497,7.686267176393221,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.7010344827586215,7.686267176393221,20.93843774321276,20.853048257554693,0.02034482758620721,0.020511337824644153
29,149.5,149.5,149.5,1125.9330000000002,1151.9096666666662,218.27666666666667,173.73333333333332,71.43,7.584999999999998,0.13487565754868586,0.12849325238597248,50.90294728000001,-3.39980651,11.093333333333334,71.31966666666669,70.6415764070125,1.2933333333333332,1118.480262322231,7.60223687117978,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.617,7.60223687117978,20.542992205769,20.458767585078817,0.01599999999999909,0.016128148988818793
30,154.5,154.5,154.5,1164.3432258064515,1192.7687096774187,221.44193548387096,178.02903225806452,71.03870967741935,7.49258064516129,0.13745185368879276,0.12913689721587523,50.903111454838715,-3.3998311193548387,11.058064516129033,71.87548387096777,70.9874152534044,1.5241935483870965,1156.8079308201536,7.5070920907231145,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.5212903225806444,7.5070920907231145,20.115804992835482,20.03456865270717,0.014838709677419062,0.014589326459750853
31,159.5,159.5,159.5,1201.735,1233.1824999999992,225.090625,186.134375,70.659375,7.3940624999999995,0.1399783859287078,0.12980305740493364,50.90327703437501,-3.3998474843749995,11.025,72.54343750000002,71.45511699447744,1.86875,1194.1227385461207,7.408500452387649,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.422500000000001,7.408500452387649,19.68796909556813,19.60849419477761,0.014687500000000853,0.014621038192353808
32,164.5,164.5,164.5,1238.2724242424242,1273.038484848484,225.63636363636363,185.56363636363636,70.68181818181819,7.316969696969696,0.14153838240412608,0.1307650128372188,50.90344490909092,-3.3998580848484847,10.993939393939394,73.27939393939397,72.04125714420492,1.9245454545454546,1230.5884062238065,7.337746485406185,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.3509090909090915,7.337746485406185,19.354756982879998,19.279082208562926,0.017575757575758126,0.017560156814324452
33,169.5,169.5,169.5,1274.384117647059,1312.4117647058818,225.0441176470588,184.10294117647058,71.02058823529411,7.284411764705882,0.14210319789710452,0.13139049012515538,50.9036179147059,-3.3998621264705875,10.964705882352941,74.01882352941179,72.70383876520077,1.9058823529411757,1266.631207226953,7.309830766761242,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.3229411764705885,7.309830766761242,19.19224799494588,19.117388595392388,0.019411764705882087,0.019620231003673057
34,174.5,174.5,174.5,1310.2857142857147,1351.4805714285708,226.03714285714287,184.77714285714285,71.26571428571428,7.261428571428572,0.14251483310865515,0.13167236675806945,50.903795411428604,-3.399853411428572,10.937142857142858,74.74600000000004,73.40586733504296,1.9459999999999995,1302.4659615647672,7.284867442056631,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.297714285714287,7.284867442056631,19.04353458725143,18.970343791018166,0.018285714285714547,0.018366233928387113
35,179.5,179.5,179.5,1345.9222222222222,1390.3961111111105,227.78055555555557,187.11388888888888,71.15555555555555,7.229166666666667,0.14316526874278915,0.1318971405889409,50.90397453333337,-3.3998286472222223,10.911111111111111,75.51194444444447,74.12055202376487,2.0422222222222217,1338.0375682599583,7.247156106696093,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.259722222222222,7.247156106696093,18.844694041974165,18.773155642450373,0.015277777777777777,0.015400708710325893
36,184.5,184.5,184.5,1381.218918918919,1429.105675675675,228.68378378378378,188.9945945945946,71.03783783783784,7.194324324324324,0.14376477199863114,0.13221411403230565,50.90415575405409,-3.3997927621621624,10.886486486486486,76.32243243243246,74.85307415738588,2.101351351351351,1373.2703894188737,7.215090477605054,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.227837837837838,7.215090477605054,18.67277993846189,18.601118519651187,0.017297297297297544,0.017016484384585303
37,189.5,189.5,189.5,1416.3044736842107,1467.6039473684202,227.93947368421053,189.81842105263158,70.82631578947368,7.170263157894737,0.1441062071714801,0.1324584450995277,50.90434090526318,-3.399749107894737,10.863157894736842,77.1447368421053,75.61393553354976,2.1426315789473676,1408.2948272268618,7.190719554215622,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.203157894736843,7.190719554215622,18.532713001961056,18.462794864473118,0.017105263157894738,0.01693382416917039
38,194.5,194.5,194.5,1451.2761538461536,1505.986410256409,227.62564102564102,190.0179487179487,70.68717948717949,7.160256410256409,0.14416456514282558,0.13256158256377992,50.90453066153849,-3.3996988974358975,10.841025641025642,77.98051282051286,76.40331353062167,2.143846153846153,1443.20830366098,7.183903482089946,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.195897435897436,7.183903482089946,18.472335131630768,18.40471444893068,0.017948717948717947,0.017961509592204
39,199.5,199.5,199.5,1486.265,1544.2989999999988,227.7975,190.1775,70.8075,7.158499999999998,0.14403813172489274,0.1325425803126306,50.904725717500035,-3.3996420624999995,10.82,78.80625000000005,77.20668230525936,2.142249999999999,1478.1411625243916,7.182847827391616,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.19475,7.182847827391616,18.441811859913752,18.3748656061971,0.018500000000000228,0.018606593422694006
40,204.5,204.5,204.5,1521.339268292683,1582.6482926829258,227.06829268292682,190.80243902439025,71.0170731707317,7.165121951219512,0.14373146048307034,0.13236555617875803,50.90492584146345,-3.3995773634146333,10.8,79.63170731707322,78.01380492409255,2.1404878048780476,1513.1599409053417,7.1906755225669405,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.202439024390244,7.1906755225669405,18.456207188260972,18.390149000653906,0.01926829268292705,0.019421336589872093
41,209.5,209.5,209.5,1556.6573809523811,1621.1326190476182,225.42619047619047,189.6904761904762,71.28333333333333,7.193095238095238,0.14306776578195357,0.1319787130453616,50.90513084761907,-3.3995008976190473,10.780952380952382,80.43738095238102,78.81805380838837,2.0830952380952366,1548.4232268214541,7.223799117594854,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.235714285714286,7.223799117594854,18.61211097225857,18.544979776835785,0.0223809523809526,0.02205192672735761
42,214.5,214.5,214.5,1592.5188372093028,1659.9402325581386,223.83255813953488,186.36976744186046,71.55348837209303,7.253255813953488,0.14201964329725023,0.13131726474348035,50.90534263255816,-3.3994106790697676,10.762790697674419,81.17116279069772,79.60416058403725,1.9751162790697663,1584.2291352824977,7.2913722334828375,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.303255813953489,7.2913722334828375,18.9883754649907,18.921044048684045,0.02581395348837188,0.025765974037451383
43,219.5,219.5,219.5,1629.2565909090918,1699.3199999999993,224.20909090909092,182.94545454545454,71.78181818181818,7.345454545454545,0.14083068735673882,0.1305197871472623,50.905563688636384,-3.399305156818182,10.745454545454546,81.7911363636364,80.34325224231794,1.8481818181818173,1620.9111604349669,7.382297304898333,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.3940909090909095,7.382297304898333,19.536451560615003,19.46927183495987,0.024318181818181406,0.024257922734285453
44,224.5,224.5,224.5,1666.704222222223,1739.2233333333331,226.40222222222224,184.32444444444445,71.84444444444445,7.407777777777776,0.1399849657326181,0.12983219830500106,50.90579028000002,-3.3991820577777783,10.72888888888889,82.34000000000002,81.00454914589368,1.831999999999999,1658.301838624135,7.4357303341871015,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.447777777777778,7.4357303341871015,19.825458641391343,19.7563925858897,0.02,0.0199515573694973
45,229.5,229.5,229.5,1704.4347826086969,1779.4754347826088,228.42391304347825,187.0086956521739,71.83478260869565,7.427173913043476,0.1396412354255585,0.12941679722981056,50.9060152478261,-3.3990405804347827,10.71304347826087,82.91739130434784,81.59961154174029,1.872608695652173,1695.974203735607,7.446343287673493,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.4584782608695654,7.446343287673493,19.858890972137623,19.789551816833786,0.015652173913043084,0.015702369726409416
46,234.5,234.5,234.5,1742.160000000001,1819.8570212765956,225.42978723404255,190.05106382978724,71.12978723404255,7.4268085106382955,0.13968530981574592,0.12922516988764235,50.90623594042553,-3.398883993617021,10.697872340425532,83.53914893617024,82.16983943618507,1.9306382978723393,1733.6391078400218,7.443280888200247,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.4555319148936166,7.443280888200247,19.821774058335972,19.752025835885462,0.014042553191489168,0.014027893079718466
47,239.5,239.5,239.5,1779.6510416666674,1860.1887499999996,228.18958333333333,193.63541666666666,70.83541666666666,7.397291666666664,0.14040029365234064,0.1292979476579489,50.90645438124999,-3.39872415625,10.683333333333334,84.20791666666668,82.76240998556563,2.063333333333332,1771.0760804194167,7.408462610665298,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.419791666666667,7.408462610665298,19.641219493066888,19.575485045732098,0.011458333333333333,0.011437475754168721
48,244.5,244.5,244.5,1816.6506122448982,1900.332244897959,231.01632653061225,195.77551020408163,70.63673469387756,7.3451020408163235,0.14157549121288998,0.12974528082805797,50.906671961224475,-3.3985759714285724,10.66938775510204,84.9438775510204,83.40230813595895,2.1810204081632643,1808.026468457733,7.35420704401181,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.365102040816327,7.35420704401181,19.39598947673695,19.33217765891256,0.010000000000000186,0.00996784337791575
49,249.5,249.5,249.5,1853.1674000000005,1940.1019999999999,231.908,196.364,70.53,7.300399999999997,0.14253246207386713,0.13042615627865925,50.906889314,-3.3984295980000017,10.656,85.71260000000002,84.09266842485266,2.2263999999999986,1844.4957534891475,7.311675567220499,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.322400000000001,7.311675567220499,19.193166075507616,19.130515349532153,0.011600000000000363,0.011792116292478567
50,254.5,254.5,254.5,1889.3496078431378,1979.4909803921564,229.31960784313725,194.2019607843137,69.8921568627451,7.269019607843134,0.14321746622458,0.13125184891451808,50.90710731568627,-3.3982832960784326,10.64313725490196,86.47901960784317,84.82366607117116,2.1970588235294106,1880.6315910574065,7.280408994542204,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.291176470588235,7.280408994542205,19.03412309958178,18.971700325825875,0.011372549019607308,0.01138552880452242
51,259.5,259.5,259.5,1925.2384615384617,2018.4453846153845,230.33653846153845,191.92884615384617,69.50769230769231,7.242307692307691,0.14356380830490598,0.1318129064076948,50.90732332692306,-3.3981429173076934,10.63076923076923,87.20673076923079,85.5686762149638,2.136153846153845,1916.47822584782,7.259355886487185,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.269615384615385,7.259355886487186,18.920783701202325,18.860241859320254,0.01384615384615437,0.013884475377436117
52,264.5,264.5,264.5,1961.0420754716984,2057.238679245282,230.59811320754716,191.5622641509434,69.45094339622642,7.23452830188679,0.14363182095017532,0.13195688350517423,50.907530722641496,-3.398025301886794,10.618867924528303,87.92037735849057,86.30243217195475,2.1350943396226403,1952.2388739941857,7.2493093978857885,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.259811320754718,7.249309397885789,18.8539459902719,18.792531311176738,0.013018867924528473,0.012829689827621447
53,269.5,269.5,269.5,1996.777222222223,2095.955185185184,231.08703703703705,192.31296296296296,69.5925925925926,7.2266666666666675,0.14369264175936558,0.13198674694213364,50.90773089999998,-3.39792979814815,10.607407407407408,88.64037037037038,87.01946598477996,2.1570370370370355,1987.9293329965633,7.2408233087938685,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.251296296296297,7.240823308793869,18.793611869358347,18.73256953531429,0.01259259259259293,0.012648544355133877
54,274.5,274.5,274.5,2032.4401818181827,2134.6299999999983,232.37454545454545,193.10363636363635,69.68,7.216545454545457,0.14388479482500113,0.13207447038376813,50.907928132727264,-3.3978535945454564,10.596363636363636,89.37618181818182,87.73034959444084,2.186909090909091,2023.5461837185014,7.2281289284092045,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.238727272727273,7.228128928409205,18.71634113071801,18.654970870392226,0.011090909090908926,0.011162007107853821
55,279.5,279.5,279.5,2067.93392857143,2173.182499999999,233.54642857142858,193.725,69.71785714285714,7.1957142857142875,0.14421995378021624,0.1322438837049531,50.90812454285714,-3.3977922125000024,10.585714285714285,90.13071428571428,88.45066017195947,2.2201785714285713,2058.9936537457243,7.206742826336612,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.217321428571429,7.206742826336613,18.601867371349837,18.540910465879175,0.010892857142857792,0.01077343178256537
56,284.5,284.5,284.5,2103.2607017543864,2211.6475438596476,234.5859649122807,195.48070175438596,69.73333333333333,7.178070175438598,0.14455645946829204,0.13238079086477716,50.90832211578947,-3.397741342105266,10.575438596491228,90.91052631578945,89.18769443040271,2.271228070175438,2094.273835820366,7.1881743208246665,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.19877192982456,7.1881743208246665,18.50017842025738,18.439450029507697,0.010526315789473684,0.01029097780816907
57,289.5,289.5,289.5,2138.4201724137934,2249.971551724136,234.38103448275862,195.1206896551724,69.64827586206897,7.160000000000004,0.14488117836417144,0.13265677812025986,50.908521368965516,-3.397698770689657,10.565517241379311,91.70413793103447,89.94480870885516,2.2787931034482765,2129.3880956928697,7.170740296104331,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.181034482758621,7.170740296104331,18.402722790517256,18.343552111105154,0.010517241379310972,0.010514582780789514
58,294.5,294.5,294.5,2173.4405084745767,2288.1489830508463,234.78474576271188,196.0,69.62711864406779,7.145762711864409,0.14498748200952694,0.1327345736343527,50.908722416949146,-3.3976640457627134,10.55593220338983,92.50203389830507,90.71785459733275,2.2991525423728816,2164.364087990933,7.15919257222949,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.169491525423729,7.15919257222949,18.33476669483391,18.275904740143066,0.011864406779661017,0.01183081520894737
59,299.5,299.5,299.5,2208.480500000001,2326.341833333332,234.25166666666667,195.8,69.79333333333334,7.149000000000003,0.1447603136339715,0.13263531640035361,50.90892607833332,-3.3976386900000013,10.546666666666667,93.30699999999997,91.50348712823744,2.2845000000000004,2199.359905068966,7.164597157355985,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.174833333333333,7.164597157355985,18.345173532218507,18.286780395403625,0.013500000000000607,0.013504746848639115
